FIPS Code,State,Area name,Attribute,Value
1015,AL,Calhoun County,"Bachelor's degree or higher, 2000",11265.0
1015,AL,Calhoun County,"Percent of adults who are not high school graduates, 2000",26.1
1015,AL,Calhoun County,"Percent of adults who are high school graduates (or equivalent), 2000",32.2
1015,AL,Calhoun County,"Percent of adults completing some college or associate degree, 2000",26.4
1015,AL,Calhoun County,"Percent of adults with a bachelor's degree or higher, 2000",15.2
1015,AL,Calhoun County,"Less than high school graduate, 2008-12",16603.0
1015,AL,Calhoun County,"High school graduate (or equivalency), 2008-12",26224.0
1015,AL,Calhoun County,"Some college or associate degree, 2008-12",22932.0
1015,AL,Calhoun County,"Bachelor's degree or higher, 2008-12",12544.0
1015,AL,Calhoun County,"Percent of adults who are not high school graduates, 2008-12",21.20352988
1015,AL,Calhoun County,"Percent of adults who are high school graduates (or equivalent), 2008-12",33.49041544
1015,AL,Calhoun County,"Percent of adults completing some college or associate degree, 2008-12",29.28623424
1015,AL,Calhoun County,"Percent of adults with a bachelor's degree or higher, 2008-12",16.01982044
1015,AL,Calhoun County,"Less than high school graduate, 2019-23",10940.0
1015,AL,Calhoun County,"High school graduate (or equivalency), 2019-23",27117.0
1015,AL,Calhoun County,"Some college or associate degree, 2019-23",24416.0
1015,AL,Calhoun County,"Bachelor's degree or higher, 2019-23",16154.0
1015,AL,Calhoun County,"Percent of adults who are not high school graduates, 2019-23",13.91379552
1015,AL,Calhoun County,"Percent of adults who are high school graduates (or equivalent), 2019-23",34.48815292
1015,AL,Calhoun County,"Percent of adults completing some college or associate degree, 2019-23",31.05294619
1015,AL,Calhoun County,"Percent of adults with a bachelor's degree or higher, 2019-23",20.54510537
1017,AL,Chambers County,2013 Urban Influence Code,5.0
1017,AL,Chambers County,2024 Urban Influence Code,5.0
1017,AL,Chambers County,2013 Rural-urban Continuum Code,6.0
1017,AL,Chambers County,2023 Rural-urban Continuum Code,6.0
1017,AL,Chambers County,"Less than a high school diploma, 1970",13616.0
1017,AL,Chambers County,"High school diploma only, 1970",4816.0
1017,AL,Chambers County,"Some college (1-3 years), 1970",927.0
1017,AL,Chambers County,"Four years of college or higher, 1970",847.0
1017,AL,Chambers County,"Percent of adults with less than a high school diploma, 1970",67.4
1017,AL,Chambers County,"Percent of adults with a high school diploma only, 1970",23.8
1017,AL,Chambers County,"Percent of adults completing some college (1-3 years), 1970",4.6
1017,AL,Chambers County,"Percent of adults completing four years of college or higher, 1970",4.2
1017,AL,Chambers County,"Less than a high school diploma, 1980",12616.0
1017,AL,Chambers County,"High school diploma only, 1980",6544.0
1017,AL,Chambers County,"Some college (1-3 years), 1980",2238.0
1017,AL,Chambers County,"Four years of college or higher, 1980",1710.0
1017,AL,Chambers County,"Percent of adults with less than a high school diploma, 1980",54.6
1017,AL,Chambers County,"Percent of adults with a high school diploma only, 1980",28.3
1017,AL,Chambers County,"Percent of adults completing some college (1-3 years), 1980",9.7
1017,AL,Chambers County,"Percent of adults completing four years of college or higher, 1980",7.4
1017,AL,Chambers County,"Less than high school graduate, 1990",10833.0
1017,AL,Chambers County,"High school graduate (or equivalency), 1990",6749.0
1017,AL,Chambers County,"Some college or associate degree, 1990",3998.0
1017,AL,Chambers County,"Bachelor's degree or higher, 1990",2101.0
1017,AL,Chambers County,"Percent of adults who are not high school graduates, 1990",45.7
1017,AL,Chambers County,"Percent of adults who are high school graduates (or equivalent), 1990",28.5
1017,AL,Chambers County,"Percent of adults completing some college or associate degree, 1990",16.9
1017,AL,Chambers County,"Percent of adults with a bachelor's degree or higher, 1990",8.9
1017,AL,Chambers County,"Less than high school graduate, 2000",8778.0
1017,AL,Chambers County,"High school graduate (or equivalency), 2000",7863.0
1017,AL,Chambers County,"Some college or associate degree, 2000",5517.0
1017,AL,Chambers County,"Bachelor's degree or higher, 2000",2339.0
1017,AL,Chambers County,"Percent of adults who are not high school graduates, 2000",35.8
1017,AL,Chambers County,"Percent of adults who are high school graduates (or equivalent), 2000",32.1
1017,AL,Chambers County,"Percent of adults completing some college or associate degree, 2000",22.5
1017,AL,Chambers County,"Percent of adults with a bachelor's degree or higher, 2000",9.5
1017,AL,Chambers County,"Less than high school graduate, 2008-12",6194.0
1017,AL,Chambers County,"High school graduate (or equivalency), 2008-12",8277.0
1017,AL,Chambers County,"Some college or associate degree, 2008-12",6546.0
1017,AL,Chambers County,"Bachelor's degree or higher, 2008-12",2604.0
1017,AL,Chambers County,"Percent of adults who are not high school graduates, 2008-12",26.22242919
1017,AL,Chambers County,"Percent of adults who are high school graduates (or equivalent), 2008-12",35.04085348
1017,AL,Chambers County,"Percent of adults completing some college or associate degree, 2008-12",27.71262859
1017,AL,Chambers County,"Percent of adults with a bachelor's degree or higher, 2008-12",11.02408873
1017,AL,Chambers County,"Less than high school graduate, 2019-23",4010.0
1017,AL,Chambers County,"High school graduate (or equivalency), 2019-23",9415.0
1017,AL,Chambers County,"Some college or associate degree, 2019-23",7488.0
1017,AL,Chambers County,"Bachelor's degree or higher, 2019-23",3571.0
1017,AL,Chambers County,"Percent of adults who are not high school graduates, 2019-23",16.3780428
1017,AL,Chambers County,"Percent of adults who are high school graduates (or equivalent), 2019-23",38.45368404
1017,AL,Chambers County,"Percent of adults completing some college or associate degree, 2019-23",30.58323803
1017,AL,Chambers County,"Percent of adults with a bachelor's degree or higher, 2019-23",14.58503512
1019,AL,Cherokee County,2013 Urban Influence Code,6.0
1019,AL,Cherokee County,2024 Urban Influence Code,6.0
1019,AL,Cherokee County,2013 Rural-urban Continuum Code,6.0
1019,AL,Cherokee County,2023 Rural-urban Continuum Code,8.0
1019,AL,Cherokee County,"Less than a high school diploma, 1970",6126.0
1019,AL,Cherokee County,"High school diploma only, 1970",1878.0
1019,AL,Cherokee County,"Some college (1-3 years), 1970",440.0
1019,AL,Cherokee County,"Four years of college or higher, 1970",329.0
1019,AL,Cherokee County,"Percent of adults with less than a high school diploma, 1970",69.8
1019,AL,Cherokee County,"Percent of adults with a high school diploma only, 1970",21.4
1019,AL,Cherokee County,"Percent of adults completing some college (1-3 years), 1970",5.0
1019,AL,Cherokee County,"Percent of adults completing four years of college or higher, 1970",3.8
1019,AL,Cherokee County,"Less than a high school diploma, 1980",6372.0
1019,AL,Cherokee County,"High school diploma only, 1980",3158.0
1019,AL,Cherokee County,"Some college (1-3 years), 1980",985.0
1019,AL,Cherokee County,"Four years of college or higher, 1980",712.0
1019,AL,Cherokee County,"Percent of adults with less than a high school diploma, 1980",56.8
1019,AL,Cherokee County,"Percent of adults with a high school diploma only, 1980",28.1
1019,AL,Cherokee County,"Percent of adults completing some college (1-3 years), 1980",8.8
1019,AL,Cherokee County,"Percent of adults completing four years of college or higher, 1980",6.3
1019,AL,Cherokee County,"Less than high school graduate, 1990",6030.0
1019,AL,Cherokee County,"High school graduate (or equivalency), 1990",4092.0
1019,AL,Cherokee County,"Some college or associate degree, 1990",1966.0
1019,AL,Cherokee County,"Bachelor's degree or higher, 1990",866.0
1019,AL,Cherokee County,"Percent of adults who are not high school graduates, 1990",46.5
1019,AL,Cherokee County,"Percent of adults who are high school graduates (or equivalent), 1990",31.6
1019,AL,Cherokee County,"Percent of adults completing some college or associate degree, 1990",15.2
1019,AL,Cherokee County,"Percent of adults with a bachelor's degree or higher, 1990",6.7
1019,AL,Cherokee County,"Less than high school graduate, 2000",6138.0
1019,AL,Cherokee County,"High school graduate (or equivalency), 2000",5865.0
1019,AL,Cherokee County,"Some college or associate degree, 2000",3186.0
1019,AL,Cherokee County,"Bachelor's degree or higher, 2000",1636.0
1019,AL,Cherokee County,"Percent of adults who are not high school graduates, 2000",36.5
1019,AL,Cherokee County,"Percent of adults who are high school graduates (or equivalent), 2000",34.9
1019,AL,Cherokee County,"Percent of adults completing some college or associate degree, 2000",18.9
1019,AL,Cherokee County,"Percent of adults with a bachelor's degree or higher, 2000",9.7
1019,AL,Cherokee County,"Less than high school graduate, 2008-12",4241.0
1019,AL,Cherokee County,"High school graduate (or equivalency), 2008-12",6206.0
1019,AL,Cherokee County,"Some college or associate degree, 2008-12",5627.0
1019,AL,Cherokee County,"Bachelor's degree or higher, 2008-12",2429.0
1019,AL,Cherokee County,"Percent of adults who are not high school graduates, 2008-12",22.92060747
1019,AL,Cherokee County,"Percent of adults who are high school graduates (or equivalent), 2008-12",33.54050694
1019,AL,Cherokee County,"Percent of adults completing some college or associate degree, 2008-12",30.41128466
1019,AL,Cherokee County,"Percent of adults with a bachelor's degree or higher, 2008-12",13.12760093
1019,AL,Cherokee County,"Less than high school graduate, 2019-23",3029.0
1019,AL,Cherokee County,"High school graduate (or equivalency), 2019-23",7015.0
1019,AL,Cherokee County,"Some college or associate degree, 2019-23",5739.0
1019,AL,Cherokee County,"Bachelor's degree or higher, 2019-23",2994.0
1019,AL,Cherokee County,"Percent of adults who are not high school graduates, 2019-23",16.1314374
1019,AL,Cherokee County,"Percent of adults who are high school graduates (or equivalent), 2019-23",37.3595356
1019,AL,Cherokee County,"Percent of adults completing some college or associate degree, 2019-23",30.56398786
1019,AL,Cherokee County,"Percent of adults with a bachelor's degree or higher, 2019-23",15.94503914
1021,AL,Chilton County,2013 Urban Influence Code,1.0
1021,AL,Chilton County,2024 Urban Influence Code,1.0
1021,AL,Chilton County,2013 Rural-urban Continuum Code,1.0
1021,AL,Chilton County,2023 Rural-urban Continuum Code,1.0
1021,AL,Chilton County,"Less than a high school diploma, 1970",10285.0
1021,AL,Chilton County,"High school diploma only, 1970",2805.0
1021,AL,Chilton County,"Some college (1-3 years), 1970",538.0
1021,AL,Chilton County,"Four years of college or higher, 1970",415.0
1021,AL,Chilton County,"Percent of adults with less than a high school diploma, 1970",73.2
1021,AL,Chilton County,"Percent of adults with a high school diploma only, 1970",20.0
1021,AL,Chilton County,"Percent of adults completing some college (1-3 years), 1970",3.8
1021,AL,Chilton County,"Percent of adults completing four years of college or higher, 1970",3.0
1021,AL,Chilton County,"Less than a high school diploma, 1980",9678.0
1021,AL,Chilton County,"High school diploma only, 1980",5578.0
1021,AL,Chilton County,"Some college (1-3 years), 1980",1518.0
1021,AL,Chilton County,"Four years of college or higher, 1980",1158.0
1021,AL,Chilton County,"Percent of adults with less than a high school diploma, 1980",54.0
1021,AL,Chilton County,"Percent of adults with a high school diploma only, 1980",31.1
1021,AL,Chilton County,"Percent of adults completing some college (1-3 years), 1980",8.5
1021,AL,Chilton County,"Percent of adults completing four years of college or higher, 1980",6.5
1021,AL,Chilton County,"Less than high school graduate, 1990",9023.0
1021,AL,Chilton County,"High school graduate (or equivalency), 1990",6770.0
1021,AL,Chilton County,"Some college or associate degree, 1990",3438.0
1021,AL,Chilton County,"Bachelor's degree or higher, 1990",1550.0
1021,AL,Chilton County,"Percent of adults who are not high school graduates, 1990",43.4
1021,AL,Chilton County,"Percent of adults who are high school graduates (or equivalent), 1990",32.6
1021,AL,Chilton County,"Percent of adults completing some college or associate degree, 1990",16.5
1021,AL,Chilton County,"Percent of adults with a bachelor's degree or higher, 1990",7.5
1021,AL,Chilton County,"Less than high school graduate, 2000",8757.0
1021,AL,Chilton County,"High school graduate (or equivalency), 2000",9264.0
1021,AL,Chilton County,"Some college or associate degree, 2000",5307.0
1021,AL,Chilton County,"Bachelor's degree or higher, 2000",2574.0
1021,AL,Chilton County,"Percent of adults who are not high school graduates, 2000",33.8
1021,AL,Chilton County,"Percent of adults who are high school graduates (or equivalent), 2000",35.8
1021,AL,Chilton County,"Percent of adults completing some college or associate degree, 2000",20.5
1021,AL,Chilton County,"Percent of adults with a bachelor's degree or higher, 2000",9.9
1021,AL,Chilton County,"Less than high school graduate, 2008-12",7023.0
1021,AL,Chilton County,"High school graduate (or equivalency), 2008-12",11356.0
1021,AL,Chilton County,"Some college or associate degree, 2008-12",6958.0
