FIPStxt,State,Area_Name,Attribute,Value
1083,AL,Limestone County,BIRTHS_2021,1098.0
1083,AL,Limestone County,BIRTHS_2022,1189.0
1083,AL,Limestone County,BIRTHS_2023,1204.0
1083,AL,Limestone County,DEATHS_2020,214.0
1083,AL,Limestone County,DEATHS_2021,1187.0
1083,AL,Limestone County,DEATHS_2022,1142.0
1083,AL,Limestone County,DEATHS_2023,1040.0
1083,AL,Limestone County,NATURAL_CHG_2020,75.0
1083,AL,Limestone County,NATURAL_CHG_2021,-89.0
1083,AL,Limestone County,NATURAL_CHG_2022,47.0
1083,AL,Limestone County,NATURAL_CHG_2023,164.0
1083,AL,Limestone County,INTERNATIONAL_MIG_2020,2.0
1083,AL,Limestone County,INTERNATIONAL_MIG_2021,19.0
1083,AL,Limestone County,INTERNATIONAL_MIG_2022,99.0
1083,AL,Limestone County,INTERNATIONAL_MIG_2023,104.0
1083,AL,Limestone County,DOMESTIC_MIG_2020,575.0
1083,AL,Limestone County,DOMESTIC_MIG_2021,3284.0
1083,AL,Limestone County,DOMESTIC_MIG_2022,3255.0
1083,AL,Limestone County,DOMESTIC_MIG_2023,3523.0
1083,AL,Limestone County,NET_MIG_2020,577.0
1083,AL,Limestone County,NET_MIG_2021,3303.0
1083,AL,Limestone County,NET_MIG_2022,3354.0
1083,AL,Limestone County,NET_MIG_2023,3627.0
1083,AL,Limestone County,RESIDUAL_2020,-14.0
1083,AL,Limestone County,RESIDUAL_2021,-114.0
1083,AL,Limestone County,RESIDUAL_2022,164.0
1083,AL,Limestone County,RESIDUAL_2023,-5.0
1083,AL,Limestone County,GQ_ESTIMATES_BASE_2020,3116.0
1083,AL,Limestone County,GQ_ESTIMATES_2020,2861.0
1083,AL,Limestone County,GQ_ESTIMATES_2021,2624.0
1083,AL,Limestone County,GQ_ESTIMATES_2022,3076.0
1083,AL,Limestone County,GQ_ESTIMATES_2023,3054.0
1083,AL,Limestone County,R_BIRTH_2021,10.4
1083,AL,Limestone County,R_BIRTH_2022,10.9
1083,AL,Limestone County,R_BIRTH_2023,10.7
1083,AL,Limestone County,R_DEATH_2021,11.2
1083,AL,Limestone County,R_DEATH_2022,10.5
1083,AL,Limestone County,R_DEATH_2023,9.2
1083,AL,Limestone County,R_NATURAL_CHG_2021,-0.8
1083,AL,Limestone County,R_NATURAL_CHG_2022,0.4
1083,AL,Limestone County,R_NATURAL_CHG_2023,1.5
1083,AL,Limestone County,R_INTERNATIONAL_MIG_2021,0.2
1083,AL,Limestone County,R_INTERNATIONAL_MIG_2022,0.9
1083,AL,Limestone County,R_INTERNATIONAL_MIG_2023,0.9
1083,AL,Limestone County,R_DOMESTIC_MIG_2021,31.1
1083,AL,Limestone County,R_DOMESTIC_MIG_2022,29.8
1083,AL,Limestone County,R_DOMESTIC_MIG_2023,31.2
1083,AL,Limestone County,R_NET_MIG_2021,31.2
1083,AL,Limestone County,R_NET_MIG_2022,30.7
1083,AL,Limestone County,R_NET_MIG_2023,32.2
1085,AL,Lowndes County,Rural_Urban_Continuum_Code_2013,2.0
1085,AL,Lowndes County,Rural_Urban_Continuum_Code_2023,2.0
1085,AL,Lowndes County,Urban_Influence_2013,2.0
1085,AL,Lowndes County,Economic_typology_2015,3.0
1085,AL,Lowndes County,CENSUS_2020_POP,10311.0
1085,AL,Lowndes County,ESTIMATES_BASE_2020,10321.0
1085,AL,Lowndes County,POP_ESTIMATE_2020,10285.0
1085,AL,Lowndes County,POP_ESTIMATE_2021,9945.0
1085,AL,Lowndes County,POP_ESTIMATE_2022,9783.0
1085,AL,Lowndes County,POP_ESTIMATE_2023,9717.0
1085,AL,Lowndes County,N_POP_CHG_2020,-36.0
1085,AL,Lowndes County,N_POP_CHG_2021,-340.0
1085,AL,Lowndes County,N_POP_CHG_2022,-162.0
1085,AL,Lowndes County,N_POP_CHG_2023,-66.0
1085,AL,Lowndes County,BIRTHS_2020,32.0
1085,AL,Lowndes County,BIRTHS_2021,125.0
1085,AL,Lowndes County,BIRTHS_2022,121.0
1085,AL,Lowndes County,BIRTHS_2023,120.0
1085,AL,Lowndes County,DEATHS_2020,62.0
1085,AL,Lowndes County,DEATHS_2021,181.0
1085,AL,Lowndes County,DEATHS_2022,187.0
1085,AL,Lowndes County,DEATHS_2023,169.0
1085,AL,Lowndes County,NATURAL_CHG_2020,-30.0
1085,AL,Lowndes County,NATURAL_CHG_2021,-56.0
1085,AL,Lowndes County,NATURAL_CHG_2022,-66.0
1085,AL,Lowndes County,NATURAL_CHG_2023,-49.0
1085,AL,Lowndes County,INTERNATIONAL_MIG_2020,0.0
1085,AL,Lowndes County,INTERNATIONAL_MIG_2021,0.0
1085,AL,Lowndes County,INTERNATIONAL_MIG_2022,0.0
1085,AL,Lowndes County,INTERNATIONAL_MIG_2023,1.0
1085,AL,Lowndes County,DOMESTIC_MIG_2020,-9.0
1085,AL,Lowndes County,DOMESTIC_MIG_2021,-274.0
1085,AL,Lowndes County,DOMESTIC_MIG_2022,-94.0
1085,AL,Lowndes County,DOMESTIC_MIG_2023,-17.0
1085,AL,Lowndes County,NET_MIG_2020,-9.0
1085,AL,Lowndes County,NET_MIG_2021,-274.0
1085,AL,Lowndes County,NET_MIG_2022,-94.0
1085,AL,Lowndes County,NET_MIG_2023,-16.0
1085,AL,Lowndes County,RESIDUAL_2020,3.0
1085,AL,Lowndes County,RESIDUAL_2021,-10.0
1085,AL,Lowndes County,RESIDUAL_2022,-2.0
1085,AL,Lowndes County,RESIDUAL_2023,-1.0
1085,AL,Lowndes County,GQ_ESTIMATES_BASE_2020,183.0
1085,AL,Lowndes County,GQ_ESTIMATES_2020,183.0
1085,AL,Lowndes County,GQ_ESTIMATES_2021,183.0
1085,AL,Lowndes County,GQ_ESTIMATES_2022,183.0
1085,AL,Lowndes County,GQ_ESTIMATES_2023,183.0
1085,AL,Lowndes County,R_BIRTH_2021,12.4
1085,AL,Lowndes County,R_BIRTH_2022,12.3
1085,AL,Lowndes County,R_BIRTH_2023,12.3
1085,AL,Lowndes County,R_DEATH_2021,17.9
1085,AL,Lowndes County,R_DEATH_2022,19.0
1085,AL,Lowndes County,R_DEATH_2023,17.3
1085,AL,Lowndes County,R_NATURAL_CHG_2021,-5.5
1085,AL,Lowndes County,R_NATURAL_CHG_2022,-6.7
1085,AL,Lowndes County,R_NATURAL_CHG_2023,-5.0
1085,AL,Lowndes County,R_INTERNATIONAL_MIG_2021,0.0
1085,AL,Lowndes County,R_INTERNATIONAL_MIG_2022,0.0
1085,AL,Lowndes County,R_INTERNATIONAL_MIG_2023,0.1
1085,AL,Lowndes County,R_DOMESTIC_MIG_2021,-27.1
1085,AL,Lowndes County,R_DOMESTIC_MIG_2022,-9.5
1085,AL,Lowndes County,R_DOMESTIC_MIG_2023,-1.7
1085,AL,Lowndes County,R_NET_MIG_2021,-27.1
1085,AL,Lowndes County,R_NET_MIG_2022,-9.5
1085,AL,Lowndes County,R_NET_MIG_2023,-1.6
1087,AL,Macon County,Rural_Urban_Continuum_Code_2013,6.0
1087,AL,Macon County,Rural_Urban_Continuum_Code_2023,3.0
1087,AL,Macon County,Urban_Influence_2013,6.0
1087,AL,Macon County,Economic_typology_2015,4.0
1087,AL,Macon County,CENSUS_2020_POP,19532.0
1087,AL,Macon County,ESTIMATES_BASE_2020,19527.0
1087,AL,Macon County,POP_ESTIMATE_2020,19464.0
1087,AL,Macon County,POP_ESTIMATE_2021,18905.0
1087,AL,Macon County,POP_ESTIMATE_2022,18532.0
1087,AL,Macon County,POP_ESTIMATE_2023,18370.0
1087,AL,Macon County,N_POP_CHG_2020,-63.0
1087,AL,Macon County,N_POP_CHG_2021,-559.0
1087,AL,Macon County,N_POP_CHG_2022,-373.0
1087,AL,Macon County,N_POP_CHG_2023,-162.0
1087,AL,Macon County,BIRTHS_2020,29.0
1087,AL,Macon County,BIRTHS_2021,193.0
1087,AL,Macon County,BIRTHS_2022,162.0
1087,AL,Macon County,BIRTHS_2023,162.0
1087,AL,Macon County,DEATHS_2020,77.0
1087,AL,Macon County,DEATHS_2021,294.0
1087,AL,Macon County,DEATHS_2022,257.0
1087,AL,Macon County,DEATHS_2023,241.0
1087,AL,Macon County,NATURAL_CHG_2020,-48.0
1087,AL,Macon County,NATURAL_CHG_2021,-101.0
1087,AL,Macon County,NATURAL_CHG_2022,-95.0
1087,AL,Macon County,NATURAL_CHG_2023,-79.0
1087,AL,Macon County,INTERNATIONAL_MIG_2020,0.0
1087,AL,Macon County,INTERNATIONAL_MIG_2021,1.0
1087,AL,Macon County,INTERNATIONAL_MIG_2022,8.0
1087,AL,Macon County,INTERNATIONAL_MIG_2023,24.0
1087,AL,Macon County,DOMESTIC_MIG_2020,-17.0
1087,AL,Macon County,DOMESTIC_MIG_2021,-438.0
1087,AL,Macon County,DOMESTIC_MIG_2022,-287.0
1087,AL,Macon County,DOMESTIC_MIG_2023,-107.0
1087,AL,Macon County,NET_MIG_2020,-17.0
1087,AL,Macon County,NET_MIG_2021,-437.0
1087,AL,Macon County,NET_MIG_2022,-279.0
1087,AL,Macon County,NET_MIG_2023,-83.0
1087,AL,Macon County,RESIDUAL_2020,2.0
1087,AL,Macon County,RESIDUAL_2021,-21.0
1087,AL,Macon County,RESIDUAL_2022,1.0
1087,AL,Macon County,RESIDUAL_2023,0.0
1087,AL,Macon County,GQ_ESTIMATES_BASE_2020,2069.0
1087,AL,Macon County,GQ_ESTIMATES_2020,2062.0
1087,AL,Macon County,GQ_ESTIMATES_2021,1995.0
1087,AL,Macon County,GQ_ESTIMATES_2022,2048.0
1087,AL,Macon County,GQ_ESTIMATES_2023,2053.0
1087,AL,Macon County,R_BIRTH_2021,10.1
1087,AL,Macon County,R_BIRTH_2022,8.7
1087,AL,Macon County,R_BIRTH_2023,8.8
1087,AL,Macon County,R_DEATH_2021,15.3
1087,AL,Macon County,R_DEATH_2022,13.7
1087,AL,Macon County,R_DEATH_2023,13.1
1087,AL,Macon County,R_NATURAL_CHG_2021,-5.3
1087,AL,Macon County,R_NATURAL_CHG_2022,-5.1
1087,AL,Macon County,R_NATURAL_CHG_2023,-4.3
1087,AL,Macon County,R_INTERNATIONAL_MIG_2021,0.1
1087,AL,Macon County,R_INTERNATIONAL_MIG_2022,0.4
1087,AL,Macon County,R_INTERNATIONAL_MIG_2023,1.3
1087,AL,Macon County,R_DOMESTIC_MIG_2021,-22.8
1087,AL,Macon County,R_DOMESTIC_MIG_2022,-15.3
1087,AL,Macon County,R_DOMESTIC_MIG_2023,-5.8
1087,AL,Macon County,R_NET_MIG_2021,-22.8
1087,AL,Macon County,R_NET_MIG_2022,-14.9
1087,AL,Macon County,R_NET_MIG_2023,-4.5
1091,AL,Marengo County,Rural_Urban_Continuum_Code_2013,7.0
1091,AL,Marengo County,Rural_Urban_Continuum_Code_2023,6.0
1091,AL,Marengo County,Urban_Influence_2013,11.0
1091,AL,Marengo County,Economic_typology_2015,0.0
1091,AL,Marengo County,CENSUS_2020_POP,19323.0
1091,AL,Marengo County,ESTIMATES_BASE_2020,19325.0
1091,AL,Marengo County,POP_ESTIMATE_2020,19270.0
1091,AL,Marengo County,POP_ESTIMATE_2021,18985.0
1091,AL,Marengo County,POP_ESTIMATE_2022,18791.0
1091,AL,Marengo County,POP_ESTIMATE_2023,18684.0
1091,AL,Marengo County,N_POP_CHG_2020,-55.0
1091,AL,Marengo County,N_POP_CHG_2021,-285.0
1091,AL,Marengo County,N_POP_CHG_2022,-194.0
1091,AL,Marengo County,N_POP_CHG_2023,-107.0
1091,AL,Marengo County,BIRTHS_2020,56.0
1091,AL,Marengo County,BIRTHS_2021,247.0
1091,AL,Marengo County,BIRTHS_2022,226.0
1091,AL,Marengo County,BIRTHS_2023,220.0
1091,AL,Marengo County,DEATHS_2020,86.0
1091,AL,Marengo County,DEATHS_2021,353.0
1091,AL,Marengo County,DEATHS_2022,324.0
1091,AL,Marengo County,DEATHS_2023,301.0
1091,AL,Marengo County,NATURAL_CHG_2020,-30.0
1091,AL,Marengo County,NATURAL_CHG_2021,-106.0
1091,AL,Marengo County,NATURAL_CHG_2022,-98.0
1091,AL,Marengo County,NATURAL_CHG_2023,-81.0
1091,AL,Marengo County,INTERNATIONAL_MIG_2020,0.0
1091,AL,Marengo County,INTERNATIONAL_MIG_2021,0.0
1091,AL,Marengo County,INTERNATIONAL_MIG_2022,2.0
1091,AL,Marengo County,INTERNATIONAL_MIG_2023,14.0
1091,AL,Marengo County,DOMESTIC_MIG_2020,-26.0
1091,AL,Marengo County,DOMESTIC_MIG_2021,-181.0
1091,AL,Marengo County,DOMESTIC_MIG_2022,-90.0
1091,AL,Marengo County,DOMESTIC_MIG_2023,-41.0
1091,AL,Marengo County,NET_MIG_2020,-26.0
1091,AL,Marengo County,NET_MIG_2021,-181.0
1091,AL,Marengo County,NET_MIG_2022,-88.0
1091,AL,Marengo County,NET_MIG_2023,-27.0
1091,AL,Marengo County,RESIDUAL_2020,1.0
1091,AL,Marengo County,RESIDUAL_2021,2.0
1091,AL,Marengo County,RESIDUAL_2022,-8.0
1091,AL,Marengo County,RESIDUAL_2023,1.0
1091,AL,Marengo County,GQ_ESTIMATES_BASE_2020,239.0
1091,AL,Marengo County,GQ_ESTIMATES_2020,239.0
1091,AL,Marengo County,GQ_ESTIMATES_2021,239.0
1091,AL,Marengo County,GQ_ESTIMATES_2022,239.0
1091,AL,Marengo County,GQ_ESTIMATES_2023,239.0
1091,AL,Marengo County,R_BIRTH_2021,12.9
1091,AL,Marengo County,R_BIRTH_2022,12.0
1091,AL,Marengo County,R_BIRTH_2023,11.7
1091,AL,Marengo County,R_DEATH_2021,18.5
1091,AL,Marengo County,R_DEATH_2022,17.2
1091,AL,Marengo County,R_DEATH_2023,16.1
1091,AL,Marengo County,R_NATURAL_CHG_2021,-5.5
1091,AL,Marengo County,R_NATURAL_CHG_2022,-5.2
1091,AL,Marengo County,R_NATURAL_CHG_2023,-4.3
1091,AL,Marengo County,R_INTERNATIONAL_MIG_2021,0.0
1091,AL,Marengo County,R_INTERNATIONAL_MIG_2022,0.1
1091,AL,Marengo County,R_INTERNATIONAL_MIG_2023,0.7
1091,AL,Marengo County,R_DOMESTIC_MIG_2021,-9.5
1091,AL,Marengo County,R_DOMESTIC_MIG_2022,-4.8
1091,AL,Marengo County,R_DOMESTIC_MIG_2023,-2.2
1091,AL,Marengo County,R_NET_MIG_2021,-9.5
1091,AL,Marengo County,R_NET_MIG_2022,-4.7
1091,AL,Marengo County,R_NET_MIG_2023,-1.4
1093,AL,Marion County,Rural_Urban_Continuum_Code_2013,7.0
1093,AL,Marion County,Rural_Urban_Continuum_Code_2023,9.0
1093,AL,Marion County,Urban_Influence_2013,11.0
1093,AL,Marion County,Economic_typology_2015,3.0
1093,AL,Marion County,CENSUS_2020_POP,29341.0
1093,AL,Marion County,ESTIMATES_BASE_2020,29340.0
1093,AL,Marion County,POP_ESTIMATE_2020,29176.0
1093,AL,Marion County,POP_ESTIMATE_2021,29001.0
1093,AL,Marion County,POP_ESTIMATE_2022,29182.0
1093,AL,Marion County,POP_ESTIMATE_2023,29244.0
1093,AL,Marion County,N_POP_CHG_2020,-164.0
1093,AL,Marion County,N_POP_CHG_2021,-175.0
1093,AL,Marion County,N_POP_CHG_2022,181.0
1093,AL,Marion County,N_POP_CHG_2023,62.0
1093,AL,Marion County,BIRTHS_2020,98.0
1093,AL,Marion County,BIRTHS_2021,280.0
1093,AL,Marion County,BIRTHS_2022,318.0
1093,AL,Marion County,BIRTHS_2023,309.0
1093,AL,Marion County,DEATHS_2020,145.0
1093,AL,Marion County,DEATHS_2021,522.0
1093,AL,Marion County,DEATHS_2022,474.0
1093,AL,Marion County,DEATHS_2023,441.0
1093,AL,Marion County,NATURAL_CHG_2020,-47.0
1093,AL,Marion County,NATURAL_CHG_2021,-242.0
1093,AL,Marion County,NATURAL_CHG_2022,-156.0
1093,AL,Marion County,NATURAL_CHG_2023,-132.0
1093,AL,Marion County,INTERNATIONAL_MIG_2020,0.0
1093,AL,Marion County,INTERNATIONAL_MIG_2021,12.0
1093,AL,Marion County,INTERNATIONAL_MIG_2022,0.0
1093,AL,Marion County,INTERNATIONAL_MIG_2023,1.0
1093,AL,Marion County,DOMESTIC_MIG_2020,-100.0
1093,AL,Marion County,DOMESTIC_MIG_2021,35.0
1093,AL,Marion County,DOMESTIC_MIG_2022,335.0
1093,AL,Marion County,DOMESTIC_MIG_2023,192.0
1093,AL,Marion County,NET_MIG_2020,-100.0
1093,AL,Marion County,NET_MIG_2021,47.0
1093,AL,Marion County,NET_MIG_2022,335.0
1093,AL,Marion County,NET_MIG_2023,193.0
1093,AL,Marion County,RESIDUAL_2020,-17.0
1093,AL,Marion County,RESIDUAL_2021,20.0
1093,AL,Marion County,RESIDUAL_2022,2.0
1093,AL,Marion County,RESIDUAL_2023,1.0
1093,AL,Marion County,GQ_ESTIMATES_BASE_2020,776.0
1093,AL,Marion County,GQ_ESTIMATES_2020,649.0
1093,AL,Marion County,GQ_ESTIMATES_2021,544.0
1093,AL,Marion County,GQ_ESTIMATES_2022,722.0
1093,AL,Marion County,GQ_ESTIMATES_2023,734.0
1093,AL,Marion County,R_BIRTH_2021,9.6
1093,AL,Marion County,R_BIRTH_2022,10.9
1093,AL,Marion County,R_BIRTH_2023,10.6
1093,AL,Marion County,R_DEATH_2021,17.9
1093,AL,Marion County,R_DEATH_2022,16.3
1093,AL,Marion County,R_DEATH_2023,15.1
1093,AL,Marion County,R_NATURAL_CHG_2021,-8.3
1093,AL,Marion County,R_NATURAL_CHG_2022,-5.4
1093,AL,Marion County,R_NATURAL_CHG_2023,-4.5
1093,AL,Marion County,R_INTERNATIONAL_MIG_2021,0.4
1093,AL,Marion County,R_INTERNATIONAL_MIG_2022,0.0
1093,AL,Marion County,R_INTERNATIONAL_MIG_2023,0.0
1093,AL,Marion County,R_DOMESTIC_MIG_2021,1.2
1093,AL,Marion County,R_DOMESTIC_MIG_2022,11.5
1093,AL,Marion County,R_DOMESTIC_MIG_2023,6.6
1093,AL,Marion County,R_NET_MIG_2021,1.6
1093,AL,Marion County,R_NET_MIG_2022,11.5
1093,AL,Marion County,R_NET_MIG_2023,6.6
1095,AL,Marshall County,Rural_Urban_Continuum_Code_2013,4.0
1095,AL,Marshall County,Rural_Urban_Continuum_Code_2023,4.0
1095,AL,Marshall County,Urban_Influence_2013,5.0
1095,AL,Marshall County,Economic_typology_2015,3.0
1095,AL,Marshall County,CENSUS_2020_POP,97612.0
1095,AL,Marshall County,ESTIMATES_BASE_2020,97611.0
1095,AL,Marshall County,POP_ESTIMATE_2020,97702.0
1095,AL,Marshall County,POP_ESTIMATE_2021,98286.0
1095,AL,Marshall County,POP_ESTIMATE_2022,99428.0
1095,AL,Marshall County,POP_ESTIMATE_2023,100756.0
1095,AL,Marshall County,N_POP_CHG_2020,91.0
1095,AL,Marshall County,N_POP_CHG_2021,584.0
1095,AL,Marshall County,N_POP_CHG_2022,1142.0
1095,AL,Marshall County,N_POP_CHG_2023,1328.0
1095,AL,Marshall County,BIRTHS_2020,340.0
1095,AL,Marshall County,BIRTHS_2021,1459.0
1095,AL,Marshall County,BIRTHS_2022,1514.0
1095,AL,Marshall County,BIRTHS_2023,1535.0
1095,AL,Marshall County,DEATHS_2020,314.0
1095,AL,Marshall County,DEATHS_2021,1506.0
1095,AL,Marshall County,DEATHS_2022,1423.0
1095,AL,Marshall County,DEATHS_2023,1256.0
1095,AL,Marshall County,NATURAL_CHG_2020,26.0
1095,AL,Marshall County,NATURAL_CHG_2021,-47.0
1095,AL,Marshall County,NATURAL_CHG_2022,91.0
1095,AL,Marshall County,NATURAL_CHG_2023,279.0
1095,AL,Marshall County,INTERNATIONAL_MIG_2020,4.0
1095,AL,Marshall County,INTERNATIONAL_MIG_2021,46.0
1095,AL,Marshall County,INTERNATIONAL_MIG_2022,137.0
1095,AL,Marshall County,INTERNATIONAL_MIG_2023,181.0
1095,AL,Marshall County,DOMESTIC_MIG_2020,27.0
1095,AL,Marshall County,DOMESTIC_MIG_2021,534.0
1095,AL,Marshall County,DOMESTIC_MIG_2022,915.0
1095,AL,Marshall County,DOMESTIC_MIG_2023,866.0
1095,AL,Marshall County,NET_MIG_2020,31.0
1095,AL,Marshall County,NET_MIG_2021,580.0
1095,AL,Marshall County,NET_MIG_2022,1052.0
1095,AL,Marshall County,NET_MIG_2023,1047.0
1095,AL,Marshall County,RESIDUAL_2020,34.0
1095,AL,Marshall County,RESIDUAL_2021,51.0
1095,AL,Marshall County,RESIDUAL_2022,-1.0
1095,AL,Marshall County,RESIDUAL_2023,2.0
1095,AL,Marshall County,GQ_ESTIMATES_BASE_2020,962.0
1095,AL,Marshall County,GQ_ESTIMATES_2020,962.0
1095,AL,Marshall County,GQ_ESTIMATES_2021,962.0
1095,AL,Marshall County,GQ_ESTIMATES_2022,1019.0
1095,AL,Marshall County,GQ_ESTIMATES_2023,1020.0
1095,AL,Marshall County,R_BIRTH_2021,14.9
1095,AL,Marshall County,R_BIRTH_2022,15.3
1095,AL,Marshall County,R_BIRTH_2023,15.3
1095,AL,Marshall County,R_DEATH_2021,15.4
1095,AL,Marshall County,R_DEATH_2022,14.4
1095,AL,Marshall County,R_DEATH_2023,12.5
1095,AL,Marshall County,R_NATURAL_CHG_2021,-0.5
1095,AL,Marshall County,R_NATURAL_CHG_2022,0.9
1095,AL,Marshall County,R_NATURAL_CHG_2023,2.8
1095,AL,Marshall County,R_INTERNATIONAL_MIG_2021,0.5
1095,AL,Marshall County,R_INTERNATIONAL_MIG_2022,1.4
1095,AL,Marshall County,R_INTERNATIONAL_MIG_2023,1.8
1095,AL,Marshall County,R_DOMESTIC_MIG_2021,5.4
1095,AL,Marshall County,R_DOMESTIC_MIG_2022,9.3
1095,AL,Marshall County,R_DOMESTIC_MIG_2023,8.7
1095,AL,Marshall County,R_NET_MIG_2021,5.9
1095,AL,Marshall County,R_NET_MIG_2022,10.6
1095,AL,Marshall County,R_NET_MIG_2023,10.5
1097,AL,Mobile County,Rural_Urban_Continuum_Code_2013,2.0
1097,AL,Mobile County,Rural_Urban_Continuum_Code_2023,2.0
1097,AL,Mobile County,Urban_Influence_2013,2.0
1097,AL,Mobile County,Economic_typology_2015,0.0
1097,AL,Mobile County,CENSUS_2020_POP,414809.0
1097,AL,Mobile County,ESTIMATES_BASE_2020,414809.0
1097,AL,Mobile County,POP_ESTIMATE_2020,414377.0
1097,AL,Mobile County,POP_ESTIMATE_2021,413383.0
1097,AL,Mobile County,POP_ESTIMATE_2022,411398.0
1097,AL,Mobile County,POP_ESTIMATE_2023,411640.0
1097,AL,Mobile County,N_POP_CHG_2020,-432.0
1097,AL,Mobile County,N_POP_CHG_2021,-994.0
1097,AL,Mobile County,N_POP_CHG_2022,-1985.0
1097,AL,Mobile County,N_POP_CHG_2023,242.0
1097,AL,Mobile County,BIRTHS_2020,1288.0
1097,AL,Mobile County,BIRTHS_2021,5197.0
1097,AL,Mobile County,BIRTHS_2022,5053.0
1097,AL,Mobile County,BIRTHS_2023,5075.0
1097,AL,Mobile County,DEATHS_2020,1347.0
1097,AL,Mobile County,DEATHS_2021,5456.0
1097,AL,Mobile County,DEATHS_2022,5613.0
1097,AL,Mobile County,DEATHS_2023,4765.0
1097,AL,Mobile County,NATURAL_CHG_2020,-59.0
1097,AL,Mobile County,NATURAL_CHG_2021,-259.0
1097,AL,Mobile County,NATURAL_CHG_2022,-560.0
1097,AL,Mobile County,NATURAL_CHG_2023,310.0
1097,AL,Mobile County,INTERNATIONAL_MIG_2020,11.0
1097,AL,Mobile County,INTERNATIONAL_MIG_2021,125.0
1097,AL,Mobile County,INTERNATIONAL_MIG_2022,285.0
1097,AL,Mobile County,INTERNATIONAL_MIG_2023,325.0
1097,AL,Mobile County,DOMESTIC_MIG_2020,-457.0
1097,AL,Mobile County,DOMESTIC_MIG_2021,-1131.0
1097,AL,Mobile County,DOMESTIC_MIG_2022,-1528.0
1097,AL,Mobile County,DOMESTIC_MIG_2023,-405.0
1097,AL,Mobile County,NET_MIG_2020,-446.0
1097,AL,Mobile County,NET_MIG_2021,-1006.0
1097,AL,Mobile County,NET_MIG_2022,-1243.0
1097,AL,Mobile County,NET_MIG_2023,-80.0
1097,AL,Mobile County,RESIDUAL_2020,73.0
1097,AL,Mobile County,RESIDUAL_2021,271.0
1097,AL,Mobile County,RESIDUAL_2022,-182.0
1097,AL,Mobile County,RESIDUAL_2023,12.0
1097,AL,Mobile County,GQ_ESTIMATES_BASE_2020,7750.0
1097,AL,Mobile County,GQ_ESTIMATES_2020,7570.0
1097,AL,Mobile County,GQ_ESTIMATES_2021,7373.0
1097,AL,Mobile County,GQ_ESTIMATES_2022,7686.0
1097,AL,Mobile County,GQ_ESTIMATES_2023,7773.0
1097,AL,Mobile County,R_BIRTH_2021,12.6
1097,AL,Mobile County,R_BIRTH_2022,12.3
1097,AL,Mobile County,R_BIRTH_2023,12.3
1097,AL,Mobile County,R_DEATH_2021,13.2
1097,AL,Mobile County,R_DEATH_2022,13.6
1097,AL,Mobile County,R_DEATH_2023,11.6
1097,AL,Mobile County,R_NATURAL_CHG_2021,-0.6
1097,AL,Mobile County,R_NATURAL_CHG_2022,-1.4
1097,AL,Mobile County,R_NATURAL_CHG_2023,0.8
1097,AL,Mobile County,R_INTERNATIONAL_MIG_2021,0.3
1097,AL,Mobile County,R_INTERNATIONAL_MIG_2022,0.7
1097,AL,Mobile County,R_INTERNATIONAL_MIG_2023,0.8
1097,AL,Mobile County,R_DOMESTIC_MIG_2021,-2.7
1097,AL,Mobile County,R_DOMESTIC_MIG_2022,-3.7
1097,AL,Mobile County,R_DOMESTIC_MIG_2023,-1.0
1097,AL,Mobile County,R_NET_MIG_2021,-2.4
1097,AL,Mobile County,R_NET_MIG_2022,-3.0
1097,AL,Mobile County,R_NET_MIG_2023,-0.2
1099,AL,Monroe County,Rural_Urban_Continuum_Code_2013,7.0
1099,AL,Monroe County,Rural_Urban_Continuum_Code_2023,8.0
1099,AL,Monroe County,Urban_Influence_2013,11.0
1099,AL,Monroe County,Economic_typology_2015,3.0
1099,AL,Monroe County,CENSUS_2020_POP,19772.0
1099,AL,Monroe County,ESTIMATES_BASE_2020,19771.0
1099,AL,Monroe County,POP_ESTIMATE_2020,19706.0
1099,AL,Monroe County,POP_ESTIMATE_2021,19550.0
1099,AL,Monroe County,POP_ESTIMATE_2022,19412.0
1099,AL,Monroe County,POP_ESTIMATE_2023,19229.0
1099,AL,Monroe County,N_POP_CHG_2020,-65.0
1099,AL,Monroe County,N_POP_CHG_2021,-156.0
1099,AL,Monroe County,N_POP_CHG_2022,-138.0
1099,AL,Monroe County,N_POP_CHG_2023,-183.0
1099,AL,Monroe County,BIRTHS_2020,41.0
1099,AL,Monroe County,BIRTHS_2021,217.0
1099,AL,Monroe County,BIRTHS_2022,233.0
1099,AL,Monroe County,BIRTHS_2023,231.0
1099,AL,Monroe County,DEATHS_2020,82.0
1099,AL,Monroe County,DEATHS_2021,366.0
1099,AL,Monroe County,DEATHS_2022,341.0
1099,AL,Monroe County,DEATHS_2023,319.0
1099,AL,Monroe County,NATURAL_CHG_2020,-41.0
1099,AL,Monroe County,NATURAL_CHG_2021,-149.0
1099,AL,Monroe County,NATURAL_CHG_2022,-108.0
1099,AL,Monroe County,NATURAL_CHG_2023,-88.0
1099,AL,Monroe County,INTERNATIONAL_MIG_2020,0.0
1099,AL,Monroe County,INTERNATIONAL_MIG_2021,0.0
1099,AL,Monroe County,INTERNATIONAL_MIG_2022,1.0
1099,AL,Monroe County,INTERNATIONAL_MIG_2023,1.0
1099,AL,Monroe County,DOMESTIC_MIG_2020,-26.0
1099,AL,Monroe County,DOMESTIC_MIG_2021,-20.0
